rid,date,eid,cid,rate
3173,2022-04-09 23:00:00,4,ADA,1.052325
3174,2022-04-09 23:00:00,5,ADA,1.052425
3175,2022-04-09 23:00:00,1,DOT,19.87
3176,2022-04-09 23:00:00,2,DOT,19.85
3177,2022-04-09 23:00:00,3,DOT,19.8621
3178,2022-04-09 23:00:00,4,DOT,19.8336
3179,2022-04-09 23:00:00,5,DOT,19.862
3180,2022-04-10 00:00:00,1,BTC,42782.87
3181,2022-04-10 00:00:00,2,BTC,42797.33
3182,2022-04-10 00:00:00,3,BTC,42782.12
3183,2022-04-10 00:00:00,4,BTC,42790.8
3184,2022-04-10 00:00:00,5,BTC,42783.0
3185,2022-04-10 00:00:00,1,ETH,3257.08
3186,2022-04-10 00:00:00,2,ETH,3260.38
3187,2022-04-10 00:00:00,3,ETH,3257.03
3188,2022-04-10 00:00:00,4,ETH,3258.98
3189,2022-04-10 00:00:00,5,ETH,3258.0
3190,2022-04-10 00:00:00,1,LTC,112.5
3191,2022-04-10 00:00:00,2,LTC,112.67
3192,2022-04-10 00:00:00,3,LTC,112.57
3193,2022-04-10 00:00:00,4,LTC,112.61
3194,2022-04-10 00:00:00,5,LTC,112.64
3195,2022-04-10 00:00:00,1,LUNA,95.98
3196,2022-04-10 00:00:00,2,LUNA,95.97
3197,2022-04-10 00:00:00,3,LUNA,96.0012
3198,2022-04-10 00:00:00,4,LUNA,96.1
3199,2022-04-10 00:00:00,5,LUNA,96.0
3200,2022-04-10 00:00:00,1,ADA,1.052
3201,2022-04-10 00:00:00,2,ADA,1.0531
3202,2022-04-10 00:00:00,3,ADA,1.052018
3203,2022-04-10 00:00:00,4,ADA,1.053726
3204,2022-04-10 00:00:00,5,ADA,1.051785
3205,2022-04-10 00:00:00,1,DOT,19.84
3206,2022-04-10 00:00:00,2,DOT,19.85
3207,2022-04-10 00:00:00,3,DOT,19.8378
3208,2022-04-10 00:00:00,4,DOT,19.8426
3209,2022-04-10 00:00:00,5,DOT,19.838
3210,2022-04-10 01:00:00,1,BTC,42737.32
3211,2022-04-10 01:00:00,2,BTC,42750.92
3212,2022-04-10 01:00:00,3,BTC,42736.33
3213,2022-04-10 01:00:00,4,BTC,42745.3
3214,2022-04-10 01:00:00,5,BTC,42743.0
3215,2022-04-10 01:00:00,1,ETH,3252.59
3216,2022-04-10 01:00:00,2,ETH,3253.88
3217,2022-04-10 01:00:00,3,ETH,3252.61
3218,2022-04-10 01:00:00,4,ETH,3253.86
3219,2022-04-10 01:00:00,5,ETH,3253.5
3220,2022-04-10 01:00:00,1,LTC,112.7
3221,2022-04-10 01:00:00,2,LTC,112.66
3222,2022-04-10 01:00:00,3,LTC,112.61
3223,2022-04-10 01:00:00,4,LTC,112.63
3224,2022-04-10 01:00:00,5,LTC,112.715
3225,2022-04-10 01:00:00,1,LUNA,95.73
3226,2022-04-10 01:00:00,2,LUNA,95.75
3227,2022-04-10 01:00:00,3,LUNA,95.7287
3228,2022-04-10 01:00:00,4,LUNA,95.59
3229,2022-04-10 01:00:00,5,LUNA,95.73
3230,2022-04-10 01:00:00,1,ADA,1.046
3231,2022-04-10 01:00:00,2,ADA,1.0473
3232,2022-04-10 01:00:00,3,ADA,1.046891
3233,2022-04-10 01:00:00,4,ADA,1.047055
3234,2022-04-10 01:00:00,5,ADA,1.04737
3235,2022-04-10 01:00:00,1,DOT,19.84
3236,2022-04-10 01:00:00,2,DOT,19.82
3237,2022-04-10 01:00:00,3,DOT,19.8305
3238,2022-04-10 01:00:00,4,DOT,19.8234
3239,2022-04-10 01:00:00,5,DOT,19.831
